,Stock Code,Investment2019,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size
2292,603317,19161.67172,1855268.0,18550659.5,0.033848,26344.8056,12754.9675,946186.68,206741.7896,51065.22203,1.24504,274920.7738,0.698970004,5.35644951
2293,601168,66441.50488,15775460.0,15775460.0,0.219153,200348.342,90708.895,5994674.8,1528642.074,322543.4776,0.54623,475472.3644,0.602059991,7.493749629
2294,601808,956788.6793,56840985.6,56840985.6,0.151079,863982.9811,376571.5296,28420492.8,4916745.254,747345.2787,0.97599,1767186.242,0.0,5.336004202
2295,2678,84328.92551,11303653.06,11314808.29,0.03607,183119.1796,122927.227,5312716.938,1357399.178,314916.6092,0.20264,517313.035,1.278753601,5.013914831
2296,2427,11212.62418,3358078.52,3475890.16,0.029481,47013.09928,29383.18705,1746200.83,470601.1238,81884.59554,0.28069,30344.5211,1.462397998,7.397039156
2297,2613,43261.25815,1400031.44,2577217.5,0.045627,9030.202788,11900.26724,420009.432,120962.7164,30845.49269,0.31368,49611.43688,1.322219295,6.66
2298,300545,47835.99137,1888659.39,3811113.63,0.069119,13976.07949,13220.61573,547711.2231,82430.53908,18959.02399,0.58995,64255.3758,1.342422681,4.93
2300,603992,16097.69511,824920.0,8068318.34,0.004493,14353.608,5258.865,420709.2,82669.3578,19509.96844,0.33358,326202.1105,1.041392685,5.099518532
2301,603876,45219.94497,3737015.67,6819800.0,0.205167,63902.96796,21954.96706,1905877.992,532692.8987,83100.09219,0.38338,237874.624,1.230448921,5.746767603
2302,2753,10959.10923,1569443.38,2939661.16,0.019531,20716.65262,15302.07296,925971.5942,275476.5493,49861.25542,0.52129,15198.0482,1.505149978,5.805420138
2303,603279,13747.50533,865080.0,8544747.6,0.014727,15484.932,5623.02,276825.6,55365.12,9467.43552,0.74987,208491.8414,0.602059991,6.400090401
2304,603012,249711.5692,5678115.2,5678115.2,-0.482599,36907.7488,41166.3352,2611932.992,636005.6836,144373.2902,0.95206,190955.0142,1.079181246,4.24
2306,300779,8733.1387,786500.0,3146000.0,0.180488,10932.35,6292.0,361790.0,96236.14,17322.5052,1.1807,46372.04,0.954242509,6.292930409
2307,603733,11741.46725,884120.0,8727120.0,0.061802,14499.568,7736.05,141459.2,21501.7984,5009.919027,0.99932,193567.5216,1.255272505,5.397021153
2308,601339,98543.92275,5985000.0,5985000.0,0.025707,106533.0,54613.125,3531150.0,722120.175,197860.928,0.72264,56498.4,1.477121255,5.807915041
2309,300412,15425.10754,1474511.77,1715241.48,0.067524,9510.600917,13639.23387,486588.8841,80287.16588,16378.58184,0.17566,48301.20008,1.462397998,6.19
2313,603129,25862.27936,2774797.68,5684502.42,0.16145,18452.40457,22892.08086,915683.2344,233499.2248,41562.86201,1.24576,80719.93436,1.041392685,5.51
2318,2709,68323.76328,7579402.21,11350312.78,0.19861,130365.718,71056.89572,3334936.972,747025.8818,120271.167,1.27903,440165.1296,1.176091259,5.639428539
2322,2319,9719.686898,1827652.96,1828000.0,0.202632,26500.96792,11194.37438,328977.5328,51813.96142,13057.11828,0.93955,101508.84,1.462397998,6.336626633
2323,300651,10473.41747,1225455.59,3525086.84,0.067446,16298.55935,9344.098874,710764.2422,108746.9291,22075.6266,0.97632,173293.2691,1.176091259,5.631970802
2324,688299,1332.19988,1117804.9,4885610.7,0.047244,13525.43929,11876.67706,178848.784,45695.86431,8042.472119,0.14116,160883.1604,1.301029996,6.245543148
2326,300600,10794.76224,1244419.14,3032826.14,0.101433,7839.840582,11510.87705,460435.0818,123626.8195,24478.11025,0.24671,13617.38937,1.397940009,6.53
2328,603866,294465.9216,27938208.29,27962714.42,-0.021669,469361.8993,293351.187,10895901.23,1748792.148,435449.2448,0.40975,70745.66748,1.255272505,5.647961487
2331,603969,35856.83395,3591070.0,3591070.0,0.026442,48479.445,30524.095,1831445.7,338817.4545,69457.57817,0.56687,45319.3034,1.255272505,5.658703492
2332,2177,50737.74379,4194164.03,4194164.03,0.035714,27262.0662,28310.6072,1803490.533,323726.5507,79313.00491,1.13378,140168.9619,1.462397998,5.67
2334,2420,10898.03536,1555118.24,1591970.0,0.081744,19594.48982,12829.72548,388779.56,87864.18056,15727.68832,1.15195,37220.2586,1.51851394,6.057288697
2338,2229,27783.61698,2732496.74,3318972.79,0.079417,43446.69817,25275.59485,409874.511,114150.0513,25341.31139,1.0277,38367.32545,0.698970004,5.339027207
2346,603398,60450.82869,3011249.25,3011249.25,0.045267,52696.86188,25219.21247,1114162.223,223389.5256,37306.05078,1.11147,15477.82115,0.84509804,6.744744659
2347,300432,24092.78249,4785061.07,5386240.92,0.476758,66990.85498,44261.8149,909161.6033,183196.0631,29494.56615,0.30215,148498.6622,0.301029996,5.807624579
2348,2150,23076.75639,2428799.89,2438576.64,0.208481,40318.07817,12447.59944,558623.9747,99993.69147,27598.25885,0.26291,15436.19013,1.204119983,6.10072171
2350,2507,330965.7762,20783400.21,21099519.05,0.094595,282654.2429,106514.9261,7066356.071,2116373.643,366132.6403,0.13117,108873.5183,1.278753601,6.007725242
2354,601996,32680.86536,3044307.13,3242435.14,0.025362,40793.71554,23973.91865,1369938.209,349334.2432,76154.86501,0.5368,153432.0308,0.602059991,4.888836079
2355,300021,62946.60959,3436663.15,4226011.64,0.041257,49487.94936,18901.64733,618599.367,163619.5326,45649.84959,1.0076,129104.6556,1.146128036,5.636357163
2356,601113,29796.36689,3104273.26,3903865.27,-0.05,50599.65414,32206.83507,1769435.758,426434.0177,84433.93551,1.08898,24203.96467,1.431363764,6.860456268
2357,2633,7148.276077,1267071.0,1272000.0,0.07888,18879.3579,8711.113125,506828.4,91229.112,25361.69314,1.13399,14195.52,0.698970004,5.56381411
2358,2283,41465.83171,3544088.18,4149398.64,0.030812,51389.27861,19492.48499,1417635.272,391267.3351,69254.31831,0.80999,38796.87728,0.0,6.018161408
2360,603179,3476.831506,1814393.48,4286190.63,0.072323,24040.71361,19277.93073,762045.2616,167649.9576,40571.28973,0.32231,61335.38792,0.477121255,5.85061268
2367,300587,18129.48856,1160036.7,2881968.18,0.054521,17168.54316,7395.233963,638020.185,147063.6526,32795.19454,0.75567,141706.3754,1.322219295,4.628705412
2371,603711,19567.31498,1185222.66,10735360.0,0.0548,17422.7731,5926.1133,474089.064,134404.2496,20429.44595,0.1499,407728.9728,1.491361694,5.702515463
2372,600499,39595.54871,6111640.51,6829300.69,0.077114,39420.08129,32086.11268,3422518.686,754665.3702,190930.3387,1.1254,119444.4691,1.342422681,4.16
2374,603917,10093.71017,842708.08,1646400.0,0.07362,6151.768984,5056.24848,446635.2824,76374.63329,14816.67886,0.6848,42378.336,0.698970004,6.63
2375,300717,9085.469674,691834.88,1667072.0,0.073171,9270.587392,3545.65376,269815.6032,71501.13485,14228.72583,0.82258,21338.5216,1.146128036,5.660699834
2376,300796,11094.0054,745986.0,2982713.0,-0.078248,11413.5858,6340.881,440131.74,105411.5517,26458.29948,0.61821,21177.2623,1.491361694,5.183361831
2377,300462,54376.11911,1996981.64,4859120.3,0.167873,12381.28617,18472.08017,419366.1444,101696.29,19932.47284,0.40126,94752.84585,1.380211242,5.26
2382,603022,19678.5432,2546000.0,2546000.0,-0.088109,31570.4,20686.25,458280.0,128318.4,22199.0832,0.78871,98606.58,1.491361694,5.162891376
2385,603798,10465.0143,2756000.0,2756000.0,0.221631,36654.8,23081.5,716560.0,161942.56,31740.74176,1.17773,121870.32,0.477121255,5.368140045
2386,2942,16153.40944,1051093.13,3380400.0,0.031113,14294.86657,5255.46565,346860.7329,54977.42616,9016.297891,0.81342,165267.756,1.079181246,5.325837275
2387,2716,6938.479489,1786610.23,2756572.41,0.21097,29300.40777,17419.44974,893305.115,191613.9472,37556.33364,0.8807,71808.71128,0.903089987,5.474627985
2390,300094,35985.69614,3184039.51,3868004.96,0.029056,48715.8045,32636.40498,1305456.199,318531.3126,84410.79783,0.3067,107259.7775,1.491361694,5.896548865
2397,2683,197676.5042,11450612.52,13329003.73,0.379941,151148.0853,62978.36886,4351232.758,1087808.189,171873.6939,0.57927,441056.7334,1.113943352,5.337406912
2401,2355,53907.479,3906244.83,4195055.9,0.200711,26367.1526,31249.95864,937498.7592,199218.4863,37652.29392,1.2802,157776.0524,1.462397998,4.38
2402,601777,19187.87123,3960344.94,4046373.34,0.076923,53464.65669,28217.4577,1227706.931,198274.6694,54128.98475,0.77781,102535.1004,0.301029996,6.567554092
2406,603158,53452.22765,3350035.33,3350035.33,0.094259,22445.23671,17587.68548,1340014.132,282072.9748,73621.04642,1.05074,162309.2117,1.0,6.69
2409,603266,4224.708093,563990.0,2291351.41,0.098282,8403.451,3313.44125,152277.3,30683.87595,8284.646507,0.14347,75545.85599,0.301029996,4.900505015
2413,2206,21252.96346,3618141.55,4586357.42,0.02459,53910.3091,21708.8493,542721.2325,110986.492,30521.28531,0.58822,235509.4535,1.079181246,6.34623922
2416,300428,11209.11186,1940971.75,8131871.7,0.152459,19894.96044,13101.55931,310555.48,68322.2056,17900.41787,0.98341,363250.7088,0.602059991,5.558376005
2417,300385,24133.68399,1422954.0,2521498.28,0.084154,8964.6102,8537.724,483804.36,118532.0682,26195.58707,0.77055,81419.17946,1.113943352,4.95
2422,858,7731663.251,504875489.8,516292680.8,0.042807,7573132.347,3660347.301,297876539.0,77745776.67,18270257.52,0.87087,2029030.235,1.477121255,6.891202602
2426,300487,43545.26701,4018277.26,7542861.88,0.076061,65899.74706,24109.66356,2089504.175,574613.6482,95960.47925,0.55412,386797.9572,0.477121255,5.164722069
2427,300478,25341.22037,1495079.3,1503608.51,0.064574,19137.01504,7849.166325,433572.997,116414.3497,25727.57128,1.22091,11878.50723,1.230448921,5.311771371
2428,2172,38345.14639,2891463.74,2904040.29,0.030303,43371.9561,20601.67915,636122.0228,118318.6962,20587.45315,0.22701,101728.5314,1.230448921,5.458852682
2429,2795,35671.1082,2786000.0,2786000.0,0.047368,49033.6,16367.75,752220.0,198962.19,37802.8161,0.49191,142810.36,1.361727836,5.658359517
2433,603686,1798894.032,4538960.65,4538960.65,0.02343,30637.98439,28368.50406,2541817.964,606223.5844,121244.7169,1.01836,186369.7243,0.698970004,4.11
2434,603878,18707.13007,3257847.43,3277634.86,0.128079,44306.72505,25655.54851,1498609.818,370905.9299,68246.6911,0.40973,116913.2355,1.301029996,5.68652151
2445,969,144439.7441,6665062.88,6833213.93,0.115578,119304.6256,54153.6359,2066169.493,546501.8308,126788.4248,0.49181,87055.14547,0.954242509,5.212572638
2446,600316,65172.83732,9344002.09,9344002.09,0.02036,58400.01306,67744.01515,5326081.191,1541900.505,417855.0368,1.0775,76433.9371,0.84509804,5.32
2447,300554,16431.55977,767790.43,1542528.0,0.055058,13743.4487,3838.95215,161235.9903,27007.02838,5023.307278,0.79323,26222.976,1.230448921,4.930608739
2449,2629,9911.637198,895961.13,1071064.8,0.192661,14962.55087,9519.587006,241909.5051,61928.83331,13562.41449,0.56846,13602.52296,1.397940009,6.545259198
2450,603429,15479.14053,4477946.2,9394009.7,0.039764,55526.53288,48137.92165,2462870.41,624337.6489,132359.5816,0.51345,241895.7498,1.176091259,4.956621447
2451,2470,61544.65676,7545242.5,8740833.79,0.068273,107142.4435,77338.73563,1509048.5,293509.9333,80421.72171,0.2978,308464.0244,1.079181246,4.876195996
2452,2302,51189.15465,13988974.42,14251980.09,0.018034,172064.3854,136392.5006,3916912.838,922432.9733,235220.4082,1.11816,710176.1679,1.278753601,5.753934913
2453,688122,9675.050991,1336776.14,14857628.24,0.167071,21254.74063,6683.8807,748594.6384,157579.1714,30885.51759,0.41725,325827.7873,1.255272505,6.27751087
2454,300318,45989.40242,2966864.85,3341123.02,0.040712,18987.93504,17801.1891,593372.97,137662.529,34828.61985,0.93148,73337.65029,1.301029996,4.27
2455,2366,6676.317451,3478758.55,6034719.16,-0.002865,37106.75787,30004.29249,695751.71,170111.2931,46780.6056,0.73481,294313.2534,0.0,4.778804978
2462,300549,29972.58952,1349139.63,1806757.0,0.071146,9646.348355,11804.97176,458707.4742,118346.5283,23077.57303,1.03596,73715.6856,1.146128036,4.34
2465,603079,13265.0045,1453890.32,4459840.0,0.134473,22389.91093,12721.5403,276239.1608,58562.70209,11244.0388,1.27865,168760.3456,1.079181246,7.752014866
2466,300707,34067.93746,1420372.95,2892480.0,0.647269,8806.31229,12428.26331,624964.098,163115.6296,30502.62273,0.23189,60510.6816,1.431363764,5.31
2467,603596,10281.84098,3865353.75,9192622.5,0.191737,49283.26031,30922.83,2009983.95,580885.3616,156258.1623,0.70766,421849.4465,0.0,5.720718647
2468,2957,2911.068333,1343570.0,13435700.0,0.085818,15339.09083,13099.8075,416506.7,107458.7286,27724.35198,0.52724,751458.701,0.301029996,5.659440183
2472,2578,20701.07421,2297375.27,3517612.13,0.092025,33311.94142,22399.40888,1194635.14,349430.7786,61849.24781,1.16406,96277.044,0.0,5.601501616
2476,300425,16024.4999,2797558.9,2961196.88,0.009217,16785.3534,15386.57395,615462.958,140325.5544,32555.52863,0.92026,59105.48972,0.698970004,5.71
2477,603348,24985.63067,1703800.0,5354800.0,0.391652,24534.72,12352.55,306684.0,64403.64,12301.09524,0.29319,159358.848,1.361727836,5.487338569
2479,2838,10235.49311,1277624.01,4351123.98,0.053202,17120.16173,11658.31909,306629.7624,60559.37807,13686.41944,0.53949,73708.04022,1.0,4.685366237
2482,603278,9146.48632,1154389.32,2792004.71,0.13161,14776.1833,7070.634585,438667.9416,68212.86492,11391.54844,1.22403,26775.32517,1.397940009,5.609271033
2486,603605,35788.99993,5467182.99,17721784.76,0.048464,95128.98403,47154.45329,2296216.856,453502.829,121538.7582,1.07707,220281.7846,1.477121255,5.560807285
2487,2386,14631.93858,4567556.41,4568013.55,0.061706,55267.43256,46246.50865,2375129.333,570031.04,102035.5562,1.20916,210996.5459,1.361727836,4.545452789
2488,2725,12070.3742,1714541.79,2485760.0,0.08613,18717.08121,12430.42798,805834.6413,149482.326,28252.15961,1.20189,62019.712,0.0,5.380306951
2490,2748,16313.92752,1773600.0,1773600.0,0.072569,22879.44,9754.8,673968.0,116933.448,20463.3534,1.09146,81816.168,1.322219295,5.992826798
2491,2871,1947.219368,560439.6,2238727.96,0.027317,7790.11044,6024.7257,313846.176,77520.00547,17131.92121,0.69776,103362.0699,1.079181246,5.604131212
2492,603309,78737.53283,2932000.0,2932000.0,0.154331,19937.6,17592.0,733000.0,118746.0,31467.69,0.64229,142553.84,1.113943352,6.57
2494,603313,30747.13574,6756312.96,6802828.85,0.161166,81075.75552,39693.33864,1689078.24,297277.7702,68076.60938,0.36081,255718.3365,0.954242509,4.930778395
2498,2891,22584.89528,2515911.28,4671633.55,0.168367,39499.8071,14152.00095,603818.7072,137066.8465,37830.44964,0.70211,120668.2946,1.477121255,4.731523933
2506,688139,29462.90189,2101865.66,9157032.37,0.016901,29951.58566,13399.39358,966858.2036,180802.4841,49539.88064,0.62547,195227.9301,0.0,6.615149709
2510,600031,771854.2413,143521049.1,143608559.2,0.177486,1004647.344,1327569.705,61714051.13,12095954.02,2140983.862,1.09888,1210620.154,0.903089987,6.55
2511,2590,7983.113537,2997883.35,3309563.79,0.090047,32477.06963,22109.38971,1708793.51,346885.0824,94352.74242,1.1135,103986.4943,0.477121255,5.983714756
2518,300562,46430.31664,1737502.74,2873531.86,0.153085,12249.39432,11293.76781,764501.2056,124613.6965,21558.1695,0.24783,99395.46704,1.361727836,5.84
2520,603755,2466.431686,1198722.6,4793611.03,0.023368,15463.52154,12886.26795,239744.52,50586.09372,11078.35452,0.27256,43094.56316,1.041392685,6.858827071
2521,2240,25392.40219,3900522.61,5224788.25,0.102635,63968.5708,31204.18088,1677224.722,253260.9331,47613.05542,1.01378,52561.3698,0.77815125,4.761321743
2528,2676,10446.08138,2260689.58,2260800.0,-0.112994,29841.10246,19498.44763,1107737.894,312382.0862,47169.69501,1.02867,84666.96,1.322219295,4.26763905
2529,300753,27506.44308,1464385.46,3293408.0,-0.01116,10470.35604,7688.023665,541822.6202,144666.6396,31392.66079,0.72511,95772.30464,1.447158031,5.16
2531,603901,53623.83312,2376859.24,4675099.24,0.029014,16281.48579,11884.2962,689289.1796,133722.1008,25808.36546,0.53041,216737.6008,1.230448921,6.49
2533,300652,1790.547072,588673.01,1754720.0,0.053911,8486.702561,6033.898353,229582.4739,56018.12363,10531.40724,0.97733,87858.8304,0.0,6.318706428
2536,300429,42161.4024,5006177.65,8589273.98,0.225735,67583.39828,36920.56017,851050.2005,165103.7389,39459.7936,1.23202,258107.6831,0.954242509,5.107287582
2537,603737,220103.3653,14882332.0,15031585.79,-0.013576,194958.5492,87433.7005,3571759.68,1030452.668,246278.1876,1.03305,78164.24611,1.397940009,4.399842716
2538,2278,22224.0838,2177423.93,2303548.07,0.093264,16004.06589,17419.39144,326613.5895,59770.28688,14823.03115,0.18653,21561.20994,1.230448921,4.58
2542,2646,23463.10628,4817540.07,4819500.0,0.059347,63109.77492,30109.62544,1011683.415,226111.2432,57432.25577,0.82045,230661.27,1.113943352,5.954171801
2543,603589,408200.94,32946000.0,32946000.0,0.019684,593028.0,304750.5,5600820.0,1246182.45,287868.146,0.9727,1331677.32,1.361727836,5.411458837
2544,603365,4825.193512,1357106.88,4085384.4,0.046448,17642.38944,13231.79208,312134.5824,76316.9054,15568.6487,0.20789,77499.74207,1.431363764,5.90737787
2545,300243,28813.98455,1429149.91,1777269.81,0.05227,25295.95341,8396.255721,614534.4613,102934.5223,22336.79133,1.03572,8406.486201,1.113943352,6.14913659
2546,688116,20159.75873,1707296.64,7500610.05,0.20709,23902.15296,8536.4832,717064.5888,156678.6127,37602.86704,0.27938,181514.7632,0.602059991,5.276814131
2547,2547,48856.79399,6270987.59,9272629.92,0.041825,97827.4064,63493.74935,1003358.014,179601.0846,36818.22234,1.13988,31526.94173,1.397940009,5.58295163
2548,2686,15887.92979,2146901.49,2744081.95,0.053512,31988.8322,13954.85969,729946.5066,140879.6758,34656.40024,1.14506,17781.65104,1.322219295,5.599341704
2549,300092,24266.19415,1218837.94,1688356.71,0.081602,7678.679022,8227.156095,560665.4524,148576.3449,34023.98298,0.76728,52761.14719,1.301029996,4.73
2550,2664,36615.70645,5718225.89,6536326.8,0.237879,71954.34245,45031.02888,2973477.463,490623.7814,119221.5789,0.13883,96410.8203,0.0,5.950346667
2571,603037,4505.804803,1181850.44,2005359.12,0.185116,14477.66789,10784.38527,330918.1232,56586.99907,14542.85876,1.16695,52901.37359,0.0,5.938492252
2572,603607,19125.95194,1072202.71,2806539.12,0.01851,17691.34472,8041.520325,160830.4065,30316.53163,6548.370831,0.30828,17119.88863,0.954242509,5.123784043
2573,2899,10015.39216,1109124.27,1677600.0,0.099921,15084.09007,5545.62135,499105.9215,140997.4228,31724.42014,0.25953,72489.096,0.301029996,5.849255795
2575,300729,4795.160295,595524.13,2064753.75,0.04044,7444.051625,4168.66891,285851.5824,57884.94544,9261.59127,0.78012,68900.83264,1.447158031,4.581761494
2576,2258,44082.3912,7378855.77,7409438.62,0.226563,123226.8914,60875.5601,1106828.366,190374.4789,44357.25358,0.64577,154190.4177,1.255272505,5.844871398
2579,603517,146559.7877,12254162.85,28270895.78,0.061714,183812.4428,104160.3842,6984872.825,2046567.738,519828.2053,0.347,830881.627,1.477121255,4.864045472
2580,603599,52389.91773,6965540.23,6965540.23,0.077642,121200.4,49629.47414,2577249.885,728073.0925,112851.3293,1.08867,333997.654,1.397940009,5.901521134
2584,300498,1017727.489,134720276.5,178487394.2,-0.061452,2357604.839,926201.9012,74096152.1,15263807.33,3922798.484,0.48158,2539875.619,1.51851394,5.874963615
2587,688015,24086.26412,1083633.86,5296000.0,0.122034,7260.346862,7314.528555,346762.8352,97960.50094,20473.7447,0.15808,25156.0,0.698970004,4.45
